ADDRESS_STATENAME,ADDRESS_STATEABBRV,ADDRESS_CITY,ADDRESS_ZIPCODE,ADDRESS_COUNTY,ADDRESS_STCO,ADDRESS_COUNTY_FIPS
Oregon,OR,Lagrande,97850,Umatilla County,OR-Umatilla County,41059
Oregon,OR,Lagrande,97850,Marion County,OR-Marion County,41047
Oregon,OR,Lagrande,97850,Northumberland County,OR-Northumberland County,-
Oregon,OR,Lagrande,97850,Austin County,OR-Austin County,-
Oregon,OR,Lagrande,97850,Lewis County,OR-Lewis County,-
Oregon,OR,Oakland,97462,Douglas County,OR-Douglas County,41019
Oregon,OR,Oakland,97462,Mackinac County,OR-Mackinac County,-
Oregon,OR,Oakland,97462,Lane County,OR-Lane County,41039
Oregon,OR,Oakland,97462,Lane County,OR-Lane County,41037
Oregon,OR,Oakland,97462,Lane County,OR-Lane County,41039
Oregon,OR,Oakland,97462,Lane County,OR-Lane County,41037
Oregon,OR,Oakland,97462,Coos County,OR-Coos County,41011
Oregon,OR,Oakland,97462,Curry County,OR-Curry County,41015
Oregon,OR,Oakland,97462,Curry County,OR-Curry County,41015
Oregon,OR,Oakland,97462,Coos County,OR-Coos County,41011
Oregon,OR,Oakland,97462,Lane County,OR-Lane County,41039
Oregon,OR,Oakland,97462,Lane County,OR-Lane County,41037
Oregon,OR,Oakland,97462,Klamath County,OR-Klamath County,41035
Oregon,OR,Oakland,97462,Edmunds County,OR-Edmunds County,-
Oregon,OR,Ontario,97914,Malheur County,OR-Malheur County,41045
Oregon,OR,Ontario,97914,San Diego County,OR-San Diego County,-
Oregon,OR,Ontario,97914,Butte County,OR-Butte County,-
Oregon,OR,Ontario,97914,Tillamook County,OR-Tillamook County,41057
Oregon,OR,Ontario,97914,Harney County,OR-Harney County,41025
Oregon,OR,Ontario,97914,Malheur County,OR-Malheur County,41045
Oregon,OR,Ontario,97914,Malheur County,OR-Malheur County,41045
Oregon,OR,Ontario,97914,Malheur County,OR-Malheur County,41045
Oregon,OR,Ontario,97914,Malheur County,OR-Malheur County,41045
Oregon,OR,Ontario,97914,Malheur County,OR-Malheur County,41045
Oregon,OR,Ontario,97914,Hood River County,OR-Hood River County,41027
Oregon,OR,Stanfield,97875,Umatilla County,OR-Umatilla County,41059
Oregon,OR,Stanfield,97875,Sussex County,OR-Sussex County,-
Oregon,OR,Stanfield,97875,Hyde County,OR-Hyde County,-
Oregon,OR,Stanfield,97875,Union County,OR-Union County,41061
Oregon,OR,Stanfield,97875,Grant County,OR-Grant County,41023
Oregon,OR,Stanfield,97875,Wheeler County,OR-Wheeler County,41069
Oregon,OR,Stanfield,97875,Grant County,OR-Grant County,41023
Oregon,OR,Stanfield,97875,Baker County,OR-Baker County,41001
Oregon,OR,Stanfield,97875,Washington County,OR-Washington County,41067
Oregon,OR,Stanfield,97875,Umatilla County,OR-Umatilla County,41059
Oregon,OR,Stanfield,97875,Grant County,OR-Grant County,41023
Oregon,OR,Wasco,97065,Sherman County,OR-Sherman County,41055
Oregon,OR,Wasco,97065,Ventura County,OR-Ventura County,-
Oregon,OR,Wasco,97065,Los Angeles County,OR-Los Angeles County,-
Oregon,OR,Wasco,97065,San Diego County,OR-San Diego County,-
Oregon,OR,Wasco,97065,Kauai County,OR-Kauai County,-
Oregon,OR,Wasco,97065,Clackamas County,OR-Clackamas County,41005
Oregon,OR,Wasco,97065,Washington County,OR-Washington County,41067
Oregon,OR,Wasco,97065,Multnomah County,OR-Multnomah County,41051
Oregon,OR,Wasco,97065,Clackamas County,OR-Clackamas County,41005
Oregon,OR,Wasco,97065,Curry County,OR-Curry County,41015
Oregon,OR,Wasco,97065,Moody County,OR-Moody County,-
Pennsylvania,PA,Baden,15005,Beaver County,PA-Beaver County,42007
Pennsylvania,PA,Baden,15005,Jefferson County,PA-Jefferson County,42065
Pennsylvania,PA,Baden,15005,Story County,PA-Story County,-
Pennsylvania,PA,Baden,15005,Worcester County,PA-Worcester County,-
